split,class,video_id,input_filename,output_stem,status,faces_detected
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_2.jpg,14__walk_down_hall_angry_frame_2,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_3.jpg,14__walk_down_hall_angry_frame_3,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_4.jpg,14__walk_down_hall_angry_frame_4,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_5.jpg,14__walk_down_hall_angry_frame_5,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_6.jpg,14__walk_down_hall_angry_frame_6,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_7.jpg,14__walk_down_hall_angry_frame_7,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_8.jpg,14__walk_down_hall_angry_frame_8,saved,1
train,real,14__walk_down_hall_angry,14__walk_down_hall_angry_frame_9.jpg,14__walk_down_hall_angry_frame_9,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_0.jpg,14__walking_down_street_outside_angry_frame_0,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_1.jpg,14__walking_down_street_outside_angry_frame_1,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_2.jpg,14__walking_down_street_outside_angry_frame_2,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_3.jpg,14__walking_down_street_outside_angry_frame_3,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_4.jpg,14__walking_down_street_outside_angry_frame_4,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_5.jpg,14__walking_down_street_outside_angry_frame_5,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_6.jpg,14__walking_down_street_outside_angry_frame_6,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_7.jpg,14__walking_down_street_outside_angry_frame_7,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_8.jpg,14__walking_down_street_outside_angry_frame_8,saved,1
train,real,14__walking_down_street_outside_angry,14__walking_down_street_outside_angry_frame_9.jpg,14__walking_down_street_outside_angry_frame_9,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_0.jpg,14__walking_outside_cafe_disgusted_frame_0,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_1.jpg,14__walking_outside_cafe_disgusted_frame_1,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_2.jpg,14__walking_outside_cafe_disgusted_frame_2,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_3.jpg,14__walking_outside_cafe_disgusted_frame_3,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_4.jpg,14__walking_outside_cafe_disgusted_frame_4,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_5.jpg,14__walking_outside_cafe_disgusted_frame_5,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_6.jpg,14__walking_outside_cafe_disgusted_frame_6,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_7.jpg,14__walking_outside_cafe_disgusted_frame_7,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_8.jpg,14__walking_outside_cafe_disgusted_frame_8,saved,1
train,real,14__walking_outside_cafe_disgusted,14__walking_outside_cafe_disgusted_frame_9.jpg,14__walking_outside_cafe_disgusted_frame_9,saved,1
train,real,15__hugging_happy,15__hugging_happy_frame_0.jpg,15__hugging_happy_frame_0,saved,1
train,real,15__hugging_happy,15__hugging_happy_frame_1.jpg,15__hugging_happy_frame_1,saved,2
train,real,15__hugging_happy,15__hugging_happy_frame_2.jpg,15__hugging_happy_frame_2,saved,2
train,real,15__hugging_happy,15__hugging_happy_frame_3.jpg,15__hugging_happy_frame_3,saved,1
train,real,15__hugging_happy,15__hugging_happy_frame_4.jpg,15__hugging_happy_frame_4,saved,1
train,real,15__hugging_happy,15__hugging_happy_frame_5.jpg,15__hugging_happy_frame_5,saved,2
train,real,15__hugging_happy,15__hugging_happy_frame_6.jpg,15__hugging_happy_frame_6,saved,2
train,real,15__hugging_happy,15__hugging_happy_frame_7.jpg,15__hugging_happy_frame_7,saved,2
train,real,15__hugging_happy,15__hugging_happy_frame_8.jpg,15__hugging_happy_frame_8,saved,1
train,real,15__hugging_happy,15__hugging_happy_frame_9.jpg,15__hugging_happy_frame_9,saved,2
train,real,15__kitchen_pan,15__kitchen_pan_frame_0.jpg,15__kitchen_pan_frame_0,no valid face metadata,0
train,real,15__kitchen_pan,15__kitchen_pan_frame_1.jpg,15__kitchen_pan_frame_1,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_2.jpg,15__kitchen_pan_frame_2,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_3.jpg,15__kitchen_pan_frame_3,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_4.jpg,15__kitchen_pan_frame_4,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_5.jpg,15__kitchen_pan_frame_5,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_6.jpg,15__kitchen_pan_frame_6,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_7.jpg,15__kitchen_pan_frame_7,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_8.jpg,15__kitchen_pan_frame_8,saved,1
train,real,15__kitchen_pan,15__kitchen_pan_frame_9.jpg,15__kitchen_pan_frame_9,no valid face metadata,0
train,real,15__talking_against_wall,15__talking_against_wall_frame_0.jpg,15__talking_against_wall_frame_0,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_1.jpg,15__talking_against_wall_frame_1,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_2.jpg,15__talking_against_wall_frame_2,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_3.jpg,15__talking_against_wall_frame_3,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_4.jpg,15__talking_against_wall_frame_4,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_5.jpg,15__talking_against_wall_frame_5,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_6.jpg,15__talking_against_wall_frame_6,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_7.jpg,15__talking_against_wall_frame_7,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_8.jpg,15__talking_against_wall_frame_8,saved,1
train,real,15__talking_against_wall,15__talking_against_wall_frame_9.jpg,15__talking_against_wall_frame_9,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_0.jpg,15__talking_angry_couch_frame_0,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_1.jpg,15__talking_angry_couch_frame_1,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_2.jpg,15__talking_angry_couch_frame_2,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_3.jpg,15__talking_angry_couch_frame_3,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_4.jpg,15__talking_angry_couch_frame_4,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_5.jpg,15__talking_angry_couch_frame_5,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_6.jpg,15__talking_angry_couch_frame_6,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_7.jpg,15__talking_angry_couch_frame_7,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_8.jpg,15__talking_angry_couch_frame_8,saved,1
train,real,15__talking_angry_couch,15__talking_angry_couch_frame_9.jpg,15__talking_angry_couch_frame_9,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_0.jpg,15__walk_down_hall_angry_frame_0,no valid face metadata,0
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_1.jpg,15__walk_down_hall_angry_frame_1,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_2.jpg,15__walk_down_hall_angry_frame_2,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_3.jpg,15__walk_down_hall_angry_frame_3,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_4.jpg,15__walk_down_hall_angry_frame_4,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_5.jpg,15__walk_down_hall_angry_frame_5,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_6.jpg,15__walk_down_hall_angry_frame_6,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_7.jpg,15__walk_down_hall_angry_frame_7,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_8.jpg,15__walk_down_hall_angry_frame_8,saved,1
train,real,15__walk_down_hall_angry,15__walk_down_hall_angry_frame_9.jpg,15__walk_down_hall_angry_frame_9,saved,1
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_0.jpg,15__walking_and_outside_surprised_frame_0,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_1.jpg,15__walking_and_outside_surprised_frame_1,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_2.jpg,15__walking_and_outside_surprised_frame_2,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_3.jpg,15__walking_and_outside_surprised_frame_3,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_4.jpg,15__walking_and_outside_surprised_frame_4,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_5.jpg,15__walking_and_outside_surprised_frame_5,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_6.jpg,15__walking_and_outside_surprised_frame_6,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_7.jpg,15__walking_and_outside_surprised_frame_7,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_8.jpg,15__walking_and_outside_surprised_frame_8,saved,2
train,real,15__walking_and_outside_surprised,15__walking_and_outside_surprised_frame_9.jpg,15__walking_and_outside_surprised_frame_9,saved,3
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_0.jpg,15__walking_down_indoor_hall_disgust_frame_0,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_1.jpg,15__walking_down_indoor_hall_disgust_frame_1,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_2.jpg,15__walking_down_indoor_hall_disgust_frame_2,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_3.jpg,15__walking_down_indoor_hall_disgust_frame_3,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_4.jpg,15__walking_down_indoor_hall_disgust_frame_4,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_5.jpg,15__walking_down_indoor_hall_disgust_frame_5,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_6.jpg,15__walking_down_indoor_hall_disgust_frame_6,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_7.jpg,15__walking_down_indoor_hall_disgust_frame_7,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_8.jpg,15__walking_down_indoor_hall_disgust_frame_8,saved,2
train,real,15__walking_down_indoor_hall_disgust,15__walking_down_indoor_hall_disgust_frame_9.jpg,15__walking_down_indoor_hall_disgust_frame_9,saved,2
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_0.jpg,15__walking_outside_cafe_disgusted_frame_0,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_1.jpg,15__walking_outside_cafe_disgusted_frame_1,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_2.jpg,15__walking_outside_cafe_disgusted_frame_2,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_3.jpg,15__walking_outside_cafe_disgusted_frame_3,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_4.jpg,15__walking_outside_cafe_disgusted_frame_4,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_5.jpg,15__walking_outside_cafe_disgusted_frame_5,saved,3
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_6.jpg,15__walking_outside_cafe_disgusted_frame_6,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_7.jpg,15__walking_outside_cafe_disgusted_frame_7,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_8.jpg,15__walking_outside_cafe_disgusted_frame_8,saved,1
train,real,15__walking_outside_cafe_disgusted,15__walking_outside_cafe_disgusted_frame_9.jpg,15__walking_outside_cafe_disgusted_frame_9,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_0.jpg,16__exit_phone_room_frame_0,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_1.jpg,16__exit_phone_room_frame_1,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_2.jpg,16__exit_phone_room_frame_2,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_3.jpg,16__exit_phone_room_frame_3,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_4.jpg,16__exit_phone_room_frame_4,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_5.jpg,16__exit_phone_room_frame_5,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_6.jpg,16__exit_phone_room_frame_6,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_7.jpg,16__exit_phone_room_frame_7,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_8.jpg,16__exit_phone_room_frame_8,saved,1
train,real,16__exit_phone_room,16__exit_phone_room_frame_9.jpg,16__exit_phone_room_frame_9,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_0.jpg,01__hugging_happy_frame_0,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_1.jpg,01__hugging_happy_frame_1,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_2.jpg,01__hugging_happy_frame_2,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_3.jpg,01__hugging_happy_frame_3,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_4.jpg,01__hugging_happy_frame_4,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_5.jpg,01__hugging_happy_frame_5,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_6.jpg,01__hugging_happy_frame_6,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_7.jpg,01__hugging_happy_frame_7,saved,2
val,real,01__hugging_happy,01__hugging_happy_frame_8.jpg,01__hugging_happy_frame_8,saved,1
val,real,01__hugging_happy,01__hugging_happy_frame_9.jpg,01__hugging_happy_frame_9,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_0.jpg,01__walk_down_hall_angry_frame_0,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_1.jpg,01__walk_down_hall_angry_frame_1,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_2.jpg,01__walk_down_hall_angry_frame_2,saved,2
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_3.jpg,01__walk_down_hall_angry_frame_3,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_4.jpg,01__walk_down_hall_angry_frame_4,saved,2
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_5.jpg,01__walk_down_hall_angry_frame_5,saved,2
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_6.jpg,01__walk_down_hall_angry_frame_6,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_7.jpg,01__walk_down_hall_angry_frame_7,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_8.jpg,01__walk_down_hall_angry_frame_8,saved,1
val,real,01__walk_down_hall_angry,01__walk_down_hall_angry_frame_9.jpg,01__walk_down_hall_angry_frame_9,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_0.jpg,02__hugging_happy_frame_0,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_1.jpg,02__hugging_happy_frame_1,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_2.jpg,02__hugging_happy_frame_2,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_3.jpg,02__hugging_happy_frame_3,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_4.jpg,02__hugging_happy_frame_4,saved,2
val,real,02__hugging_happy,02__hugging_happy_frame_5.jpg,02__hugging_happy_frame_5,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_6.jpg,02__hugging_happy_frame_6,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_7.jpg,02__hugging_happy_frame_7,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_8.jpg,02__hugging_happy_frame_8,saved,1
val,real,02__hugging_happy,02__hugging_happy_frame_9.jpg,02__hugging_happy_frame_9,saved,1
val,real,02__meeting_serious,02__meeting_serious_frame_0.jpg,02__meeting_serious_frame_0,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_1.jpg,02__meeting_serious_frame_1,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_2.jpg,02__meeting_serious_frame_2,saved,5
val,real,02__meeting_serious,02__meeting_serious_frame_3.jpg,02__meeting_serious_frame_3,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_4.jpg,02__meeting_serious_frame_4,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_5.jpg,02__meeting_serious_frame_5,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_6.jpg,02__meeting_serious_frame_6,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_7.jpg,02__meeting_serious_frame_7,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_8.jpg,02__meeting_serious_frame_8,saved,4
val,real,02__meeting_serious,02__meeting_serious_frame_9.jpg,02__meeting_serious_frame_9,saved,5
val,real,02__secret_conversation,02__secret_conversation_frame_0.jpg,02__secret_conversation_frame_0,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_1.jpg,02__secret_conversation_frame_1,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_2.jpg,02__secret_conversation_frame_2,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_3.jpg,02__secret_conversation_frame_3,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_4.jpg,02__secret_conversation_frame_4,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_5.jpg,02__secret_conversation_frame_5,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_6.jpg,02__secret_conversation_frame_6,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_7.jpg,02__secret_conversation_frame_7,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_8.jpg,02__secret_conversation_frame_8,saved,2
val,real,02__secret_conversation,02__secret_conversation_frame_9.jpg,02__secret_conversation_frame_9,saved,2
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_0.jpg,02__walking_outside_cafe_disgusted_frame_0,no valid face metadata,0
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_1.jpg,02__walking_outside_cafe_disgusted_frame_1,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_2.jpg,02__walking_outside_cafe_disgusted_frame_2,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_3.jpg,02__walking_outside_cafe_disgusted_frame_3,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_4.jpg,02__walking_outside_cafe_disgusted_frame_4,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_5.jpg,02__walking_outside_cafe_disgusted_frame_5,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_6.jpg,02__walking_outside_cafe_disgusted_frame_6,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_7.jpg,02__walking_outside_cafe_disgusted_frame_7,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_8.jpg,02__walking_outside_cafe_disgusted_frame_8,saved,1
val,real,02__walking_outside_cafe_disgusted,02__walking_outside_cafe_disgusted_frame_9.jpg,02__walking_outside_cafe_disgusted_frame_9,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_0.jpg,03__podium_speech_happy_frame_0,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_1.jpg,03__podium_speech_happy_frame_1,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_2.jpg,03__podium_speech_happy_frame_2,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_3.jpg,03__podium_speech_happy_frame_3,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_4.jpg,03__podium_speech_happy_frame_4,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_5.jpg,03__podium_speech_happy_frame_5,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_6.jpg,03__podium_speech_happy_frame_6,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_7.jpg,03__podium_speech_happy_frame_7,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_8.jpg,03__podium_speech_happy_frame_8,saved,1
val,real,03__podium_speech_happy,03__podium_speech_happy_frame_9.jpg,03__podium_speech_happy_frame_9,saved,1
val,real,03__secret_conversation,03__secret_conversation_frame_0.jpg,03__secret_conversation_frame_0,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_1.jpg,03__secret_conversation_frame_1,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_2.jpg,03__secret_conversation_frame_2,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_3.jpg,03__secret_conversation_frame_3,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_4.jpg,03__secret_conversation_frame_4,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_5.jpg,03__secret_conversation_frame_5,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_6.jpg,03__secret_conversation_frame_6,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_7.jpg,03__secret_conversation_frame_7,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_8.jpg,03__secret_conversation_frame_8,saved,2
val,real,03__secret_conversation,03__secret_conversation_frame_9.jpg,03__secret_conversation_frame_9,saved,2
val,real,04__kitchen_pan,04__kitchen_pan_frame_0.jpg,04__kitchen_pan_frame_0,no valid face metadata,0
val,real,04__kitchen_pan,04__kitchen_pan_frame_1.jpg,04__kitchen_pan_frame_1,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_2.jpg,04__kitchen_pan_frame_2,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_3.jpg,04__kitchen_pan_frame_3,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_4.jpg,04__kitchen_pan_frame_4,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_5.jpg,04__kitchen_pan_frame_5,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_6.jpg,04__kitchen_pan_frame_6,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_7.jpg,04__kitchen_pan_frame_7,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_8.jpg,04__kitchen_pan_frame_8,saved,1
val,real,04__kitchen_pan,04__kitchen_pan_frame_9.jpg,04__kitchen_pan_frame_9,no valid face metadata,0
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_0.jpg,04__walking_down_street_outside_angry_frame_0,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_1.jpg,04__walking_down_street_outside_angry_frame_1,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_2.jpg,04__walking_down_street_outside_angry_frame_2,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_3.jpg,04__walking_down_street_outside_angry_frame_3,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_4.jpg,04__walking_down_street_outside_angry_frame_4,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_5.jpg,04__walking_down_street_outside_angry_frame_5,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_6.jpg,04__walking_down_street_outside_angry_frame_6,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_7.jpg,04__walking_down_street_outside_angry_frame_7,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_8.jpg,04__walking_down_street_outside_angry_frame_8,saved,1
val,real,04__walking_down_street_outside_angry,04__walking_down_street_outside_angry_frame_9.jpg,04__walking_down_street_outside_angry_frame_9,no valid face metadata,0
val,real,05__talking_against_wall,05__talking_against_wall_frame_0.jpg,05__talking_against_wall_frame_0,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_1.jpg,05__talking_against_wall_frame_1,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_2.jpg,05__talking_against_wall_frame_2,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_3.jpg,05__talking_against_wall_frame_3,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_4.jpg,05__talking_against_wall_frame_4,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_5.jpg,05__talking_against_wall_frame_5,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_6.jpg,05__talking_against_wall_frame_6,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_7.jpg,05__talking_against_wall_frame_7,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_8.jpg,05__talking_against_wall_frame_8,saved,1
val,real,05__talking_against_wall,05__talking_against_wall_frame_9.jpg,05__talking_against_wall_frame_9,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_0.jpg,06__exit_phone_room_frame_0,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_1.jpg,06__exit_phone_room_frame_1,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_2.jpg,06__exit_phone_room_frame_2,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_3.jpg,06__exit_phone_room_frame_3,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_4.jpg,06__exit_phone_room_frame_4,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_5.jpg,06__exit_phone_room_frame_5,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_6.jpg,06__exit_phone_room_frame_6,saved,1
val,real,06__exit_phone_room,06__exit_phone_room_frame_7.jpg,06__exit_phone_room_frame_7,saved,1
